Timestamp_Index,Original_CSV_Index,Predicted_Type,Confidence,Actual_Type
1454,16565,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1455,16566,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1456,16567,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1457,16568,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1458,16569,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1459,16570,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1460,16571,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1461,16572,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1462,16573,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
1463,16574,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1464,16575,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1465,16576,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1466,16577,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1467,16578,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1468,16579,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1469,16580,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1470,16581,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1471,16582,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1472,16583,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1473,16584,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1474,16585,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1475,16586,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1476,16587,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1477,16588,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1478,16589,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1479,16590,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1480,16591,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1481,16592,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1482,16593,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1483,16594,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1484,16595,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1485,16596,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1486,16597,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1487,16598,Man-in-the-Middle (Data Manipulation),0.96,Man-in-the-Middle (Data Manipulation)
1488,16599,Man-in-the-Middle (Data Manipulation),0.96,Man-in-the-Middle (Data Manipulation)
1489,16600,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1490,16601,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1491,16602,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1492,16603,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1493,16604,Man-in-the-Middle (Data Manipulation),0.96,Man-in-the-Middle (Data Manipulation)
1494,16605,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1495,16606,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1496,16607,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1497,16608,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1498,16609,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1499,16610,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1500,16611,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1501,16612,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1502,16613,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1503,16614,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1504,16615,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1505,16616,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1506,16617,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1507,16618,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1508,16619,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1509,16620,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1510,16621,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1511,16622,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1512,16623,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1513,16624,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1514,16625,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1515,16626,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1516,16627,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1517,16628,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1518,16629,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1519,16630,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1520,16631,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
1521,16632,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1522,16633,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1523,16634,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1524,16635,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
1525,16636,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1526,16637,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1527,16638,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1528,16639,Man-in-the-Middle (Data Manipulation),0.98,Man-in-the-Middle (Data Manipulation)
1529,16640,Man-in-the-Middle (Data Manipulation),0.94,Man-in-the-Middle (Data Manipulation)
1530,16641,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1531,16642,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1532,16643,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1533,16644,Man-in-the-Middle (Data Manipulation),0.9,Man-in-the-Middle (Data Manipulation)
1534,16645,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1535,16646,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1536,16647,Man-in-the-Middle (Data Manipulation),0.92,Man-in-the-Middle (Data Manipulation)
1537,16648,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1538,16649,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1539,16650,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1540,16651,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1541,16652,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1542,16653,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1543,16654,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1544,16655,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1545,16656,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1546,16657,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1547,16658,Man-in-the-Middle (Data Manipulation),0.9805882352941176,Man-in-the-Middle (Data Manipulation)
1548,16659,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1549,16660,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1550,16661,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1551,16662,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1552,16663,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1553,16664,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1554,16665,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1555,16666,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1556,16667,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1557,16668,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1558,16669,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1559,16670,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1560,16671,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1561,16672,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1562,16673,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1563,16674,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1564,16675,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1565,16676,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1566,16677,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1567,16678,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1568,16679,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
1569,16680,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1570,16681,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1571,16682,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
1572,16683,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
1573,16684,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1574,16685,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1575,16686,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1576,16687,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1577,16688,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1578,16689,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1579,16690,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
1580,16691,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
